,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.133841609954834,0.006567433422589483,0.0017952442169189454,0.00039885048017148766,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,147,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
1,0.1641606330871582,0.015509829327660964,0.0017951011657714843,0.00039913678182060795,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,147,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
2,0.21023712158203126,0.024876593969735183,0.002194070816040039,0.00039892222303928974,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.6666666666666704,0.6936611639112664,0.6666666666666696,0.6741546210864326,0.669456066945608,0.6741231440878993,0.010147888655420599,51,0.6666666666666451,0.6948652835382686,0.666666666666645,0.6777051834836285,0.6844309776312267,0.6780669555972828,0.01079582004784898
3,0.18510446548461915,0.011641386126172704,0.0017952919006347656,0.00039863594981470973,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.6580406654343843,0.6666666666666698,0.66576510974722,0.6654411764705915,0.6666666666666681,0.6645150856286922,0.0032744671902261223,275,0.6651333946641919,0.666666666666645,0.6653733664383323,0.6651333946641923,0.6666666666666662,0.6657946978200056,0.0007173316109048518
4,0.19368195533752441,0.009385338762909996,0.001795053482055664,0.0003989935597982996,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,147,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
5,0.24035658836364746,0.03844611086939241,0.0015958309173583984,0.000488597206061424,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.7053695264513605,0.6666666666666698,0.667671914998074,0.6666666666666701,0.6642066420664221,0.6741207592692536,0.01567049587206971,53,0.7060213935590783,0.666666666666645,0.6821648353803409,0.6666666666666454,0.6625967708818329,0.6768232666309085,0.01606094144055723
6,0.23856124877929688,0.005101200463191652,0.001795339584350586,0.0007463019691247071,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.6994951709278612,0.7023260903928727,0.6666666666666696,0.694181128773519,0.6726300301282216,0.6870663348969118,0.014577510090262199,3,0.7064322024537245,0.6981555856304781,0.666666666666645,0.6891741176630081,0.6781635228265437,0.6877184190480798,0.014111920593690928
7,0.2784582614898682,0.027607674270740432,0.001994800567626953,1.784161275279017e-07,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.679612789674395,0.6666666666666698,0.6580406654343834,0.7123987647124512,0.6666666666666681,0.6766816320599849,0.019146754690891565,31,0.6745837209183534,0.6654403311105787,0.664622990113566,0.7002503401069682,0.6663605051664748,0.6742515774831881,0.013480821613759722
8,0.25910654067993166,0.006863168970871151,0.001795339584350586,0.0003992559091742407,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6617375231053619,0.6656826190360927,0.0019703203554335444,264,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6609735367750361,0.6655280406883233,0.0022772519566436
9,0.37798871994018557,0.048091478374350294,0.0019949913024902345,3.2340669551493016e-07,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.7022129076003238,0.6779661016949182,0.6666666666666696,0.6666666666666701,0.6654377880184346,0.6757947019370415,0.013976717225093251,35,0.7047633705271065,0.6735339396133199,0.66574712643676,0.6666666666666454,0.6687429053759055,0.6758908017239476,0.014685035011134698
10,0.4480015754699707,0.06356795031707972,0.0023937225341796875,0.0004886166903029524,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.7066508313539225,0.6926406926406955,0.6654411764705911,0.6666666666666701,0.6604995374653113,0.6783878569101581,0.018038547845302236,19,0.700036204537207,0.6983343577785391,0.6642117376294377,0.6666666666666454,0.6628280586365772,0.6784154050496813,0.017011560999945205
