,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.11668767929077148,0.015019900765416259,0.0013962745666503905,0.0004883441241955847,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6797360248447205,0.6434899433400183,0.5402558461029227,0.6654682601880879,0.6685442789968653,0.6394927107763714,0.051005509924001595,219,0.6444496528286409,0.6926298494573292,0.5435582081250595,0.6306674737033118,0.6479854733403889,0.6318581314909462,0.04880601069888978
1,0.17114181518554689,0.021339985695846362,0.0017954349517822266,0.00039894584759375934,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.6255337732919255,0.5556961778850835,0.5726454954341011,0.565585815047022,0.6873040752351098,0.6013422282583435,0.04929194317210904,256,0.6010214943505308,0.5735276897518278,0.5890228997577557,0.5624848528396282,0.6623739055986342,0.5976861684596754,0.03490972550570572
2,0.2331763744354248,0.030774729839782935,0.0015958309173583984,0.0004885971129893826,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.7198369565217392,0.6930625596292763,0.6729492396658814,0.6888028996865205,0.568710815047022,0.6687270984185074,0.0521881020581645,179,0.7201669449896972,0.7315365061707615,0.7046950968122815,0.6825971153717343,0.5725663156382024,0.6823123957965354,0.057273464042028294
3,0.3013932704925537,0.05564866110128965,0.0011967658996582032,0.00039880282496738365,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.7261257763975155,0.7788897758912752,0.7181117233590997,0.7169866771159876,0.49682601880877747,0.6874712377804699,0.09793128277027638,166,0.7074263420541216,0.7741847739908322,0.7488412288341298,0.6686550295879609,0.5135286215870937,0.6825271992108276,0.09183853786145978
4,0.3592389583587646,0.054765580621777124,0.0015956401824951173,0.0004890254289730298,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.6844623447204968,0.7230767733016609,0.7433069179695867,0.7247159090909092,0.7732170846394986,0.7297209102199347,0.02896912557093175,106,0.692858328694616,0.7602215814420968,0.7774110368684392,0.7233364307627105,0.7282949564675179,0.7364244668470761,0.02960268773689606
5,0.4244642734527588,0.05162101510758369,0.001595783233642578,0.0004888502220213629,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.7496603260869564,0.8084951030978018,0.7041511711676629,0.787362852664577,0.781152037617555,0.7661423346979535,0.03629275977343635,55,0.7906315003076201,0.7871184898406263,0.737141909215768,0.7784343407894914,0.7675917141531412,0.7721835908613295,0.01924293755837103
6,0.34946527481079104,0.05235643784576414,0.0013958930969238282,0.00048826731255875657,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.726475155279503,0.7023793298156117,0.6345528534434083,0.7967084639498434,0.8311030564263324,0.7381757882092366,0.06957412830453731,95,0.7587683961757439,0.7319109722212057,0.6776969484066285,0.7958674283988401,0.7849919194846983,0.7498471329374232,0.04233194430366446
7,0.44580745697021484,0.04007704704428036,0.0015960216522216796,0.0004885582026693973,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.7572787267080746,0.6827041024942074,0.7370957378453631,0.776312695924765,0.7655074451410658,0.7437627505127598,0.03312731314033029,88,0.7799441400794929,0.736129509144534,0.7489266119726675,0.7759151929519882,0.7309401530365566,0.7543711214370479,0.02014713717852064
8,0.4611661911010742,0.05515751618854215,0.001396512985229492,0.00048883076104228,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.7403629658385092,0.6780019081368406,0.7509686715084017,0.682562695924765,0.7732562695924766,0.7250344932391822,0.03806233373604622,115,0.7672426000253909,0.7454326119677885,0.7574679752242527,0.6701499553653526,0.7561657315515198,0.7392917748268608,0.03525522481831534
9,0.5150225162506104,0.04302493054036643,0.0015955924987792968,0.0004883051518088699,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.7697981366459626,0.6424774625674177,0.7852469868961623,0.757621473354232,0.7780270376175549,0.746626209347525,0.0528904763843151,85,0.8108025957284738,0.6754501521039624,0.782811520380955,0.7511414412911288,0.7457913729081695,0.753199416482538,0.04538516374197166
10,0.6071759223937988,0.062102297964589215,0.0019947052001953124,3.8738433859996607e-07,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.7791149068322981,0.7896863256683345,0.7446698728557799,0.8013910658307212,0.8279486677115988,0.7885364642954071,0.027316982041467198,6,0.8193744567818044,0.7839093035907269,0.770307769621655,0.7985589037292156,0.7899888078469294,0.7924278483140663,0.01631883545097223
