0,0.32504649534123
1,0.3070039052213681
2,0.1426953439911652
3,0.04840474500121461
4,0.040458669318136214
5,0.026214979167057475
6,0.02504982476028115
7,0.013651607216902544
8,0.0068058206306031085
9,0.006460728001436083
10,0.005569581731993868
11,0.005163130058684418
12,0.0046081925982606915
13,0.004591411362571673
14,0.004579624513911758
15,0.003686018277462184
16,0.0030550867539426685
17,0.0024725085320264828
18,0.0020529589390209787
19,0.001985459422440351
20,0.0016640295639148667
21,0.0013199685825230041
22,0.0012323736561569766
23,0.000914550251192527
24,0.0009039572351749518
25,0.000894523772039794
26,0.0008661640477467003
27,0.0008119032176669072
28,0.0007683021053840695
29,0.0007406789614689041
30,0.0006584721168496079
31,0.0006490589763151676
32,0.0006247271576502136
33,0.0006212527489185429
34,0.000544887125134249
35,0.0004777443018613334
36,0.00047486327433793487
37,0.0004613452971159355
38,0.000447759904174349
39,0.000434868540128002
40,0.00043070437153382905
41,0.00040640433905238666
42,0.00039450465583972763
43,0.0003668386938912086
44,0.00031777240965091916
45,0.00031305464956470725
46,0.00030731253684232576
47,0.0003032433662345894
48,0.00027584029208473185
49,0.00027139887320192375
50,0.00025464399391760987
51,0.00023427546696491247
52,0.00021523405217614068
53,0.0001879144725237012
54,0.0001469155213804459
55,0.00012396228954164031
56,0.0001233646432679456
57,0.00010493210171408094
58,6.687513988688228e-05
59,4.435664177828435e-05
60,3.0010931116238124e-05
61,9.678836231535753e-06
62,3.2400461405859024e-06
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
