0,0.7793280764982675
1,0.0634971518178652
2,0.03738816077502944
3,0.02513638233630339
4,0.018023784977571858
5,0.01641987964799656
6,0.016278664099892023
7,0.014160849185550833
8,0.00828124436840117
9,0.007558363793073497
10,0.007382079456723009
11,0.0065453630433252915
