,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.28388018608093263,0.17682497019212276,0.006192636489868164,0.004656065147978486,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",1.0,0.9815950920245398,0.9937888198757763,1.0,1.0,0.9950745587045347,0.00715807181639719,83,0.9968847352024921,0.9907120743034055,1.0,1.0,1.0,0.9975193619011795,0.003611166338385824
1,0.2864335536956787,0.1451423033952814,0.002193927764892578,0.000399351390439981,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9984399375975038,1.0,1.0,1.0,1.0,0.9996879875195008,0.0006240249609984705
2,0.18590240478515624,0.03786995508676628,0.001795196533203125,0.0003988268556689802,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.9937888198757763,1.0,0.9876543209876542,1.0,0.6808510638297885,0.9325724849210777,0.12580202984594394,215,0.9922480620155039,0.9937888198757764,0.9968847352024921,1.0,0.704845814977973,0.9375534864143491,0.11638430634480931
3,0.1543867588043213,0.0404700294350813,0.0015958786010742188,0.0004887333980000079,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",1.0,1.0,0.9876543209876542,1.0,1.0,0.997529748960041,0.0049391078363231495,46,1.0,0.995334370139969,0.9968847352024921,1.0,1.0,0.9984438210684923,0.0019679691265394213
4,0.16535706520080568,0.014458179140007589,0.0023938655853271485,0.0007979154640221918,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.9937888198757763,0.975609756097561,0.9815950920245395,0.975609756097561,0.98159509202454,0.9816397233735888,0.006639654368008337,167,0.9922480620155039,0.9846153846153847,0.9831029185867897,0.9653092006033183,0.9937888198757764,0.9838128771393546,0.010141063870431838
5,0.17812323570251465,0.032104222154164405,0.003191232681274414,0.002918068005551283,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.9937888198757763,0.9876543209876542,0.9876543209876542,0.9937888198757765,0.9756097560975612,0.9877046680217351,0.006634680378068546,140,0.995334370139969,0.9937888198757764,0.9922480620155039,0.9907120743034055,0.9876543209876543,0.9919475294644619,0.0026423227825009346
6,0.17333602905273438,0.032887255572050196,0.0017949581146240235,0.0003991845794270171,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.9937888198757763,0.9580838323353291,1.0,0.9696969696969695,0.9937888198757764,0.9830668477372947,0.01624742502715559,159,1.0,0.9711684370257967,0.9984399375975038,0.9726443768996961,0.9891808346213292,0.9862867172288652,0.012319144865829978
7,0.16974573135375975,0.01304022549308094,0.0015957355499267578,0.0004886165972346223,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.9937888198757763,0.9937888198757763,0.9937888198757763,0.9937888198757765,1.0,0.9950288115717595,0.002482787218064821,92,0.9937888198757764,0.9968847352024921,0.9937888198757764,0.9815950920245399,0.9891808346213292,0.9910476603199829,0.005327953456512625
8,0.17373499870300294,0.009040261050866395,0.002194070816040039,0.0009773012669348623,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.9937888198757763,1.0,0.9937888198757763,1.0,0.9937888198757764,0.9962744140898965,0.0030430732463023313,74,1.0,1.0,0.9922480620155039,1.0,0.9785932721712537,0.9941682668373515,0.008346196504370417
9,0.23975882530212403,0.024588280159806557,0.0025928974151611327,0.0011971712432926507,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.9696969696969695,0.9696969696969695,0.9756097560975607,0.9696969696969696,0.9756097560975612,0.9720604818760678,0.002896334381499914,179,0.9711684370257967,0.9682299546142208,0.9861325115562404,0.9667673716012084,0.9831029185867896,0.9750802386768512,0.00797306053722204
10,0.23856172561645508,0.0230328628577644,0.002593374252319336,0.001196932796225392,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.9937888198757763,1.0,0.9876543209876542,1.0,0.98159509202454,0.992612620631141,0.00716020371071526,106,0.995334370139969,0.9922480620155039,0.9922480620155039,0.9984399375975038,0.9984399375975038,0.995342073873197,0.0027690936209290367
11,0.29062252044677733,0.01489482314732975,0.0025930404663085938,0.0004886166205017064,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",1.0,1.0,0.9937888198757763,0.9937888198757763,0.9638554216867473,0.9902985504947968,0.013495717748355162,119,0.9907120743034055,1.0,0.9937888198757764,0.9891808346213292,0.9815950920245398,0.9910553641650102,0.006010103963398279
