,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.0941500186920166,0.011240816900654526,0.0021925449371337892,0.0007474355514810682,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.971273351581766e-17,123,0.5000000000000001,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5,8.95090418262362e-17
1,0.09255237579345703,0.0033016149960477244,0.0017953872680664062,0.0007464421668138576,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.971273351581766e-17,123,0.5000000000000001,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5,8.95090418262362e-17
2,0.1061161994934082,0.008933867691733866,0.0021943092346191407,0.00039916042785407337,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.971273351581766e-17,123,0.5000000000000001,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5,8.95090418262362e-17
3,0.13304386138916016,0.007792038238690585,0.0021944046020507812,0.0011632765231665595,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5588509316770185,0.5000000000000001,0.5000000000000001,0.524980407523511,0.5000000000000001,0.516787375298211,0.02317755290704456,87,0.547380833797205,0.5,0.49999999999999994,0.5194127225186365,0.5000000000000001,0.5133587112631683,0.0185985019495681
4,0.12108139991760254,0.009745285774559301,0.0023935794830322265,0.0004887334212615316,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.6759899068322981,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.535286012999723,0.07046190053417434,41,0.6606253479037881,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5321250695807576,0.06425013916151523
5,0.1226717472076416,0.007301568592772182,0.0025930881500244142,0.0007980109596696813,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.971273351581766e-17,123,0.5000000000000001,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5,8.95090418262362e-17
6,0.11489329338073731,0.0023088090163791604,0.0019941806793212892,1.4572817602096677e-06,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.971273351581766e-17,123,0.5000000000000001,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5,8.95090418262362e-17
7,0.1377336025238037,0.009088196080343966,0.002593231201171875,0.0011970043704741752,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.5,0.5000000000000001,0.5232189100255069,0.5000000000000001,0.5000000000000001,0.5046457177208185,0.009289015481850517,111,0.5000000000000001,0.5,0.5400684772771073,0.5000000000000001,0.5000000000000001,0.5080136954554215,0.016027390910842876
8,0.12895727157592773,0.005812590280389887,0.0033908367156982424,0.0014930116855958893,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.5,0.5245818649117001,0.6030296540041669,0.5000000000000001,0.593612852664577,0.544224295750708,0.04515277884767166,21,0.5000000000000001,0.5337184112881389,0.6381255229717234,0.5000000000000001,0.5423353237260249,0.5428358515971775,0.050662254353154176
9,0.13324370384216308,0.004164520505228292,0.0035908699035644533,0.0013527330418717763,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.971273351581766e-17,123,0.5000000000000001,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5,8.95090418262362e-17
10,0.16236567497253418,0.007500544547011196,0.003989648818969726,0.0012611254030329882,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.971273351581766e-17,123,0.5000000000000001,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5,8.95090418262362e-17
