,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
23,0.1599722385406494,0.01514617664564391,0.0011967182159423827,0.00039942277009354424,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.6098117236024846,0.6028836231235031,0.6136801729005629,0.5000000000000001,0.5000000000000001,0.5653480871798028,0.05339462902989124,203,0.5973483627769803,0.6570464264717003,0.651667288743819,0.5000000000000001,0.5000000000000001,0.5812124155984999,0.06952117381211755
24,0.19807019233703613,0.013315044318517148,0.0015956878662109375,0.0007979035782685426,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.5,0.5000000000000001,0.5308806635643218,0.6215615203761757,0.6528409090909092,0.56096768746378,0.06394165460591829,223,0.5000000000000001,0.5,0.5532613919403195,0.5906643559762322,0.6239588801026902,0.5535769256038484,0.04913282097848011
25,0.2541208267211914,0.01571078312336255,0.0013964176177978516,0.0004889088607463926,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.6745438664596273,0.5996612083568607,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5549366318375881,0.07125740107519772,246,0.6529397259738865,0.6581356713676183,0.49999999999999994,0.5015552099533438,0.5000000000000001,0.5625261214589697,0.07596353032125965
26,0.2898247241973877,0.019055200028674217,0.0011964797973632812,0.00039870740052423757,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.680677406832298,0.583091571097568,0.6227048813255711,0.5515086206896552,0.593612852664577,0.6063782057466108,0.0436157696860109,101,0.6493544858836512,0.6027470195185854,0.6612253212235647,0.5511794385899106,0.5928796472096952,0.6114771824850813,0.03991859066469935
27,0.29401412010192873,0.028190543717875917,0.001196575164794922,0.0003988983348838814,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.6608113354037266,0.63503962304562,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5592618888666487,0.07294985546924208,226,0.6321411830193654,0.6739071568146722,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5612096679668075,0.0761207910863862
28,0.37061781883239747,0.015528373954081551,0.0013964653015136718,0.0004881883277615721,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.5,0.593742089993964,0.5247278957923637,0.6746277429467086,0.5639988244514108,0.5713496119054342,0.06079827878645026,186,0.5000000000000001,0.6489606432521706,0.5388767726149439,0.6395329011546551,0.5604942571710768,0.5775729148385693,0.05786514799015033
29,0.408307409286499,0.012905589767903243,0.0011968612670898438,0.00039875519828053163,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.6020962732919254,0.6044218150664926,0.61365096672443,0.6715125391849531,0.6528409090909092,0.6288655875102946,0.028061732815017885,25,0.5899911131944647,0.6570336190009196,0.6555400239560693,0.6418821572235667,0.614236077704476,0.6317365982158993,0.02591689967179393
30,0.0751983642578125,0.015852088177790446,0.0007984638214111328,0.00039923209224251426,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.5602193322981366,0.5694522868435913,0.5786230261492631,0.6154584639498434,0.5000000000000001,0.5647545866210708,0.037384148818073316,204,0.5776228283479331,0.586179641244447,0.5900737222413317,0.5839892535844728,0.5,0.567573089083637,0.03402673172761108
31,0.06781816482543945,0.007108336713574668,0.0007979393005371094,0.0003989696930112163,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 3}",0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5701606583072102,0.5140087350267419,0.0280467005987873,287,0.5000000000000001,0.5,0.49999999999999994,0.5000000000000001,0.5652116461720768,0.5130423292344154,0.026084658468830686
32,0.09434728622436524,0.015067250575443555,0.0007979869842529297,0.0003989936167850989,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 4}",0.6545031055900621,0.5983274596467999,0.6559609805486867,0.6060932601880881,0.675950235109718,0.6381714378200511,0.03041166259008541,8,0.6160802351585465,0.6570933871978961,0.6543714947172233,0.5735326892466427,0.6657601712801314,0.633367595520088,0.03444539090680814
33,0.10731267929077148,0.018887052090218962,0.000798177719116211,0.000399088955700361,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.6113159937888198,0.502696703596254,0.5678848887244691,0.5421434169278998,0.5545650470219436,0.5557505258684221,0.03534027854708116,239,0.5984799656246643,0.5468771726959358,0.5659645733160614,0.5364213851720413,0.5797535290600175,0.5654993251737441,0.022286464890007237
34,0.11808385848999023,0.021011203070577626,0.0009975910186767578,2.78041453115716e-07,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 6}",0.6576669254658385,0.5570883389474095,0.5154987441344264,0.5000000000000001,0.5545748432601882,0.5570324889328804,0.055012187838849626,236,0.6317102706081114,0.5714333633394076,0.5334634816316474,0.5000000000000001,0.5544293037116784,0.558207283858169,0.043800079945964
35,0.13025121688842772,0.017746613516956455,0.0009974956512451172,4.1019083342755444e-07,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 7}",0.6438179347826086,0.4999999999999999,0.4999999999999999,0.5000000000000002,0.5000000000000001,0.5288355258984723,0.05758105790316145,275,0.6228832801101575,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5245766560220315,0.049153312044062966
36,0.14261865615844727,0.013483934175836362,0.0011966228485107422,0.00039911290081023746,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 8}",0.4906055900621118,0.5000000000000001,0.5000000000000001,0.5015478056426333,0.5000000000000001,0.4984254638277188,0.003961604584345751,297,0.5026990009668063,0.5,0.49999999999999994,0.49682929591736086,0.4996084573218482,0.4998273508412031,0.0018623768473181646
37,0.14082908630371094,0.01736897562006102,0.0009973526000976562,5.917393515582494e-07,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 9}",0.5402950310559007,0.6027375922428397,0.5630658696625714,0.5000000000000002,0.5000000000000001,0.541253677220711,0.03913258349426106,263,0.5404447309055752,0.6627914919361724,0.5931676412542051,0.5,0.5,0.5592807728191905,0.062041929936937204
38,0.1551908493041992,0.021990961010422073,0.0009975433349609375,6.217195897295617e-07,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.6098117236024844,0.5449288342841566,0.6106914075429818,0.6465811128526647,0.6107562695924768,0.6045359571992681,0.032935616465647,106,0.5989255266164709,0.5497631227785137,0.6435516214258008,0.6175711931760748,0.6060057653593728,0.6031634458712466,0.030712932628181623
39,0.18610267639160155,0.013914026992715997,0.0009974002838134765,1.9073486328124998e-07,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.5,0.5000000000000001,0.5937712961700968,0.5000000000000001,0.5000000000000001,0.5187620767660053,0.03751438034431186,282,0.5000000000000001,0.5,0.6171316388439612,0.5000000000000001,0.5000000000000001,0.5234263277687923,0.046852655537584435
40,0.22160706520080567,0.00917142400728626,0.0013962268829345703,0.0004890646415084917,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.6422942546583851,0.5555793531805526,0.6061060378901459,0.5218554075235111,0.6279290752351099,0.5907875329078774,0.04528879291931182,137,0.6037949589351459,0.5663988075634824,0.6427984201679852,0.5178575125652928,0.6140911521097635,0.5889881702683339,0.04316200517792526
41,0.25372138023376467,0.024773612331788143,0.0017955303192138672,0.0003988744395974553,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.6608889751552794,0.5000000000000001,0.5000000000000001,0.6512833072100316,0.5000000000000001,0.5624644857037494,0.07653681640635067,215,0.6290747468236996,0.5,0.49999999999999994,0.6133135471330917,0.5000000000000001,0.5484776587913582,0.05958159652447854
42,0.28284335136413574,0.016358931775978594,0.0011966228485107422,0.00039911272990091057,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.5542604813664597,0.6028836231235031,0.6335890496310287,0.6683777429467087,0.6778017241379312,0.6273139388049124,0.045199178194895884,34,0.5454948290510649,0.6535481573098944,0.6662982994118322,0.6379831715809434,0.6374710605508879,0.6281591035809246,0.04269849984743791
43,0.3409893989562988,0.01321667975513278,0.001795482635498047,0.00039908889872717533,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.5619953416149068,0.5906949122841179,0.6075274051286047,0.6528996865203762,0.5764596394984327,0.597886448035801,0.03135561407811019,125,0.5474150138184943,0.6447262494602566,0.6439175491623914,0.6036729504293573,0.5696611055021794,0.6018785736745358,0.039014518261473945
44,0.39424715042114256,0.015145550321450268,0.0017952442169189454,0.00039896977849652576,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.5711762422360249,0.5924959598123016,0.5487840495336748,0.651293103448276,0.559296630094044,0.5845863523836464,0.03634854294762859,155,0.5609246672330784,0.6121355054803775,0.6004233783912352,0.6195453477057306,0.564757383593692,0.5915572564808228,0.02425693472316369
45,0.06163482666015625,0.0037528588278176993,0.0011973857879638671,0.00039920815428192054,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.6791925465838509,0.6213711326155105,0.6366946396931403,0.6730211598746083,0.5000000000000001,0.622109346058742,0.06473565926850587,49,0.6583767907889725,0.6662684153133439,0.6678516626536591,0.6448555676394544,0.5000000000000001,0.6274704872790859,0.06425275758647683
46,0.0933499813079834,0.024483162119216202,0.0011972427368164063,0.0003989222515377857,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 3}",0.5,0.5000000000000001,0.5000000000000001,0.6637245297805644,0.6497452978056428,0.5625894320190885,0.07688967122222853,214,0.5000000000000001,0.5,0.49999999999999994,0.628326133738313,0.6267654434053375,0.5510183154287301,0.06248636922729343
47,0.11289792060852051,0.011586552932026713,0.0013965606689453126,0.0004886945962373333,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 4}",0.5170710403726708,0.5632995190716331,0.5706400046729883,0.6357366771159876,0.5640086206896553,0.5701042682224159,0.037957065890957625,195,0.5136073106182678,0.5757232561713712,0.6137230219776199,0.5928084022744794,0.5364159047924094,0.5664555791668295,0.036633028260784066
48,0.1242673397064209,0.024894388845397606,0.001396512985229492,0.0004882467106807246,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.6654988354037266,0.5000000000000001,0.616756556786542,0.5000000000000001,0.6107562695924768,0.5786579158905916,0.06694371193077203,171,0.6317688649303216,0.5,0.6559187591634404,0.5000000000000001,0.6067669291971487,0.5788909106581821,0.06626309903995563
49,0.1200788974761963,0.01540668193371099,0.0013961315155029297,0.0004885582026693973,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 6}",0.5,0.540314258455188,0.5305593956268619,0.6357268808777431,0.5998236677115989,0.5612121995555142,0.04932491491254668,222,0.5000000000000001,0.5353827726100648,0.5589466892078152,0.5904865481037277,0.6025202439134295,0.5574672507670075,0.037181834307481426
50,0.14840316772460938,0.02445720459975544,0.001396322250366211,0.0004888895276736444,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 7}",0.6638198757763975,0.589477988278588,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5507489764994453,0.06638738842032466,250,0.6449110831160461,0.6047943852048098,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5499410936641712,0.0624668247927683
51,0.1406238079071045,0.00418438353679476,0.0015960693359375,0.000488889295132634,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 8}",0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.971273351581766e-17,289,0.5000000000000001,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5,8.95090418262362e-17
