,0,1,2,3,4,5,6,7,8,9
2,0.6526890721950677,0.4701683121296156,0.5100963060956857,0.6522136334087755,0.5884101056788507,0.4880214892491448,0.5315498412847555,0.47058837397671394,0.6628415201271033,0.3864683825443719
3,0.7774926872697272,0.6020018453437052,0.6148153567384942,0.6385185936644332,0.7079515402799043,0.6294223281023466,0.4976468252337406,0.6220187643608182,0.6764603995122401,0.5609113960918309
4,0.7587516030914128,0.6104134915695958,0.6780430326950724,0.6832567767001189,0.5974375431184727,0.7553794840666677,0.7962722500980851,0.6259866376750456,0.7193920401316436,0.6798737348542744
5,0.7978907046085895,0.688526334520743,0.720293072948095,0.7377807668991954,0.8016834150917057,0.7518417755918152,0.7228313096466831,0.6692581875131176,0.7196690675673896,0.7368650036969965
6,0.6676898016615294,0.6792611446329843,0.7523800131102877,0.7348902314197056,0.7921459923574421,0.7570589379142296,0.8143841460031741,0.6638934669191786,0.773620725945884,0.8175056644848262
7,0.7933296840482749,0.6162647978745647,0.766222792903753,0.8054623737155329,0.7727410155444304,0.7756924730009092,0.730359718148618,0.7501291767737847,0.8547396883436568,0.7434043139661591
8,0.8355232888012983,0.8216794250608539,0.804584036932764,0.8050175985909791,0.8410965808771899,0.8144095790387231,0.8145762206808735,0.7745625596755265,0.8376543433151338,0.8228518825202031
9,0.8074243885615591,0.8170752960036746,0.8467387317170515,0.8300369325062447,0.8566308729673233,0.7707390686481741,0.7996842542612619,0.7647705942315309,0.8727114795006475,0.830550427059931
10,0.8677345845268578,0.7350505792425521,0.8499622226152955,0.7914870121306082,0.8654103296897842,0.8427919405356625,0.793637914303094,0.7297109554191845,0.8669935011921592,0.8620607514285658
11,0.8661503796064836,0.8079010420309767,0.8070931779652885,0.846486556678785,0.8902509551283908,0.8595579500352583,0.8639426797062087,0.7985827965619062,0.8647551316759696,0.8516614319583249
12,0.862705945430321,0.8662351895921967,0.8641905314732342,0.8602306712710188,0.8647335916962063,0.8743142552985753,0.8323716322968988,0.8145774933762531,0.8621154406870295,0.9009961569253431
13,0.8937414918850972,0.8405700331896623,0.891782707148243,0.86547306507832,0.899740583444127,0.877493819548523,0.8800986379167625,0.808855659169123,0.8588980783986635,0.9006273828491786
14,0.9175819931553028,0.8671951576420274,0.8753451355609893,0.8500437657796318,0.8503475666977703,0.8587769095921044,0.8628319663700665,0.783363365424425,0.8963001197860682,0.8707366836587243
15,0.9117410516161372,0.9053315294373443,0.9069740387080014,0.8912880829233085,0.8404192034073801,0.8957741556474098,0.8976383424502398,0.8020403023329793,0.8963044704313249,0.9265047247886828
16,0.9090936533134856,0.8660415397894302,0.8939064792647238,0.838968367779617,0.915835543747859,0.8682042760544718,0.921280884301906,0.8151423718225105,0.9136846931300392,0.9220611750124234
17,0.9142209324636034,0.9037106282234165,0.869648355298343,0.8771673322743766,0.8953410281155845,0.8481487313947336,0.8844958784209521,0.8077411499017971,0.9156787806042704,0.9220084643864761
