,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
108,0.17730793952941895,0.05132890152632965,0.0,0.0,0.01,"(50,)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 14}",0.7352673328266952,0.809799479822129,0.7711821410451505,0.8148642887594143,0.8020855232729254,0.786609714357001,0.02984482863294173,39,0.7373082555772014,0.8009291786465049,0.8180908755857275,0.8091660865106656,0.7983099452066131,0.7927608683053424,0.028577075637131157
109,0.13720598220825195,0.017591482824581665,0.0,0.0,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.7672289031521106,0.7483411680498284,0.7286292503683772,0.7761002763205311,0.7420950249831527,0.7524794026172852,0.017140825704667254,105,0.7626387598415543,0.750864276645603,0.7658001195068186,0.7500369014878006,0.7523602132117696,0.7563400541387092,0.00655316010178852
110,0.14346208572387695,0.09833674965490098,0.0,0.0,0.01,"(50,)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 16}",0.8506064904611605,0.6702353990803618,0.6953662502903879,0.8320686814378006,0.6949815208736869,0.7486744901595828,0.07646205243050946,123,0.8759272183496468,0.6857969120741617,0.7018155037115107,0.8299690849647756,0.7008313246718384,0.7588680087543866,0.07838475845514646
111,0.21922550201416016,0.07774515655433244,0.0,0.0,0.01,"(50,)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 17}",0.7976641695396148,0.7860144424952025,0.8480158373076542,0.8505688925954609,0.8136793446953192,0.8191735577026222,0.026115569054572386,20,0.8201607307273592,0.8092406977561922,0.8558866809266971,0.8824832376047669,0.8449246953868295,0.842539208480369,0.02603443148665704
112,0.046349620819091795,0.004982454144464802,0.0,0.0,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.7190456602221256,0.7372016316333854,0.7080300230075769,0.7226554430902695,0.7103075803424359,0.7194498156694142,0.010388271841302553,171,0.7194116700181824,0.7149697860265904,0.722218968827019,0.7185162400300408,0.7216009544292925,0.719343523866225,0.002576152231647661
113,0.035676765441894534,0.008847698202148273,0.0031241416931152345,0.006248283386230469,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6623628147191719,0.6666666666666649,0.6658069844824618,0.001720724087373411,313,0.6666666666666444,0.666666666666651,0.666666666666651,0.6635555467670792,0.6666666666666639,0.6660444426867379,0.0012444479598293535
114,0.07264008522033691,0.007784359513669485,0.0031241416931152345,0.006248283386230469,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.686007595331814,0.6850069735006941,0.6841352360350272,0.6858758771572525,0.692490062631956,0.6867013615749878,0.002969458679233117,257,0.682961957529807,0.689107474292438,0.6844451725897587,0.6839318702872478,0.6935253424602256,0.6867943634318955,0.0039763415383308335
115,0.05389580726623535,0.016146433217775043,0.0031241893768310545,0.006248378753662109,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.7170528335301015,0.6992946904872684,0.6930714439887725,0.6730166862678868,0.6823798466798112,0.6929803629596598,0.015038269732493685,248,0.695129788860536,0.7026453188618602,0.7140265196200634,0.6905784531601307,0.678904923599321,0.6962570008203823,0.011757359397323327
116,0.0846177101135254,0.013971906429201581,0.0,0.0,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.7468149324860952,0.742105563697961,0.7176354459612946,0.7366488987227182,0.7093868132947113,0.7305282225997183,0.01449084397750644,155,0.7379207145926259,0.7414518069845568,0.7425943384794675,0.7222926221714948,0.7262904904244428,0.7341099945305175,0.008260784753070852
117,0.12028532028198242,0.03429925272161739,0.0,0.0,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.6728941821490635,0.6699810363384724,0.6759747647119633,0.6705882352941159,0.6704801804705108,0.6719848837897207,0.0022351141785177304,290,0.6731108199974578,0.6732442205384792,0.688973001690644,0.667781130460292,0.6719895422890123,0.6750197429951771,0.007253544278184575
118,0.07888970375061036,0.0085784407755801,0.004424953460693359,0.006138325638772102,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.7147898223240214,0.7181348701444458,0.7080392815802206,0.7174620985741975,0.730423747791683,0.7177651201954424,0.007263026289213693,181,0.7072584450635766,0.7182175929357778,0.722438813592597,0.7201519067364082,0.7205533469934604,0.7177240210643641,0.005401867766881456
119,0.09086580276489258,0.023379343502470614,0.0062481403350830075,0.007652377831499248,0.01,"(25,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.7102790209537087,0.6868722529169793,0.712569997052752,0.7421738616824385,0.7157341622261679,0.7135150804758946,0.017587811201174957,186,0.7000537135164424,0.6932734426680849,0.7259414615379677,0.7448307737216968,0.7267353173763034,0.718166941764099,0.018934600538717834
120,0.04768109321594238,0.008597684822608797,0.0,0.0,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.7258039517163942,0.7531531531531492,0.720863363083009,0.7547586206896544,0.7360073204209231,0.738108797391772,0.013833844724328673,148,0.7399697024975542,0.7336963562420117,0.7439204539992338,0.7389400892409563,0.7286520452315248,0.7370357294422561,0.005311718943493682
