,0,1,2,3,4,5,6,7,8,9
2,0.2506452440359099,0.3535007390473925,0.3354535467438725,0.4226055513376086,0.3761087968093744,0.1982959681573202,0.35453663581133943,0.3623805429887501,0.2560433307333504,0.27995742566562665
3,0.3279154929671974,0.40647500981149337,0.37133089726005686,0.4590382520345438,0.5017365999710934,0.2873645538175491,0.4809961654481634,0.4979134731556759,0.32974659437375103,0.3348643084999331
4,0.4880001444847827,0.46853692484784837,0.4892223421975093,0.48742608146947586,0.4931971044833928,0.3796814848915438,0.5225109348319866,0.5229521926880054,0.38949517986346127,0.3746411609501863
5,0.5552604327581258,0.5063474830137259,0.4674101684697758,0.5003516489837063,0.5364238447095214,0.391306167274729,0.5205867094308023,0.6112823181150941,0.44311036668068543,0.4613575494931975
6,0.638114555749035,0.5580919448030894,0.54848914571231,0.6021283471922882,0.5997784952542292,0.4332277338464225,0.5628728284101023,0.6398955337943395,0.535383112126692,0.5280217813648274
7,0.6372301249651644,0.58120275904385,0.6028488291551437,0.6198516802544536,0.6265740928538386,0.4322282324433623,0.6186593179464115,0.70212723306907,0.542114918338408,0.5246914359379453
8,0.7140808309915438,0.5776979756354439,0.5955343634253828,0.6749817500701014,0.6665869651449848,0.5248825603869448,0.6505900578968554,0.7008648756527894,0.567131830894703,0.5650585535504148
9,0.7159374527356626,0.6483785919623737,0.6526008767213732,0.7102620487802528,0.7303783653151649,0.5395466656967045,0.655353617822306,0.7271285620462136,0.562811995794242,0.599688318482326
10,0.7288099263950055,0.6591455748760983,0.6997352570492573,0.7198733408078263,0.7380392059431606,0.5930929387787646,0.6648721676724488,0.758087514918966,0.5791060189228279,0.6273518950164297
11,0.7350817302145302,0.6748553189872348,0.7005266048478278,0.759779035250457,0.7511259545896467,0.6660810851540979,0.7549992683994425,0.761864611044015,0.5833622377457789,0.6462742796069068
12,0.7728816857197514,0.7272800406442496,0.7497865626336783,0.7759787137725651,0.7650215968493312,0.7062208206742208,0.7709850862370672,0.7947383364369459,0.5838448442978406,0.6717206963898255
13,0.7906174991711277,0.7713040381273144,0.791123238825191,0.8093303639419539,0.7808165978898557,0.7094209034622728,0.7838559761324453,0.8207402334341818,0.6375616120764531,0.6829151409503141
14,0.7891437647451541,0.777975992868105,0.8127094721652014,0.8065528630889768,0.8244781247645909,0.7450614167695275,0.7775912988549215,0.8166435381776266,0.6708420492498919,0.7151511241806776
15,0.8090851432446504,0.7698225043869331,0.8541938066263304,0.81862370591304,0.8317737311736089,0.7478576964791043,0.7904482482039739,0.8201830056937927,0.7045182219778432,0.7013653567775556
16,0.8088306973783322,0.7725849228270585,0.8477414608561056,0.8334202181433228,0.8324067161549097,0.7869391215691505,0.802462570658618,0.8191028362366587,0.7152765851660445,0.6967134853277438
17,0.8040315801322409,0.8006770633706376,0.8562689859118549,0.8412167253239795,0.8370253500975942,0.8294246622048205,0.8286986300252561,0.8322306507097522,0.7339236802505484,0.7177142034561085
