,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.08297762870788575,0.004942796685219667,0.0029921531677246094,0.0012619167331184085,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,93,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
1,0.10132884979248047,0.010279187289248166,0.002592802047729492,0.0004886165972346223,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,93,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
2,0.13842945098876952,0.01659781291729055,0.0031919479370117188,0.0011636035496809403,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,93,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
3,0.18091602325439454,0.015586294757267223,0.002992057800292969,0.0008924431641707519,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.9788337372265246,0.6666666666666698,0.9862752443551408,0.9613733905579394,0.9750707824045302,0.9136162195185105,0.1237741557293364,7,0.973748350933959,0.666666666666645,0.9698823143925948,0.9497665304393113,0.956682406076781,0.9033492537018581,0.11865944276257269
4,0.18510499000549316,0.012465964413695185,0.003191518783569336,0.001162818484605257,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.6666666666666704,0.8988764044943824,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.7131295907216275,0.09289962379780621,64,0.6666666666666451,0.8938547486033467,0.666666666666645,0.6666666666666454,0.6666666666666662,0.7121042830539898,0.0908752327746785
5,0.1942836284637451,0.010730666701222014,0.0027925968170166016,0.0007462891973695359,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,93,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
6,0.20285725593566895,0.036001202494576945,0.003590822219848633,0.0007984047663125386,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,93,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
7,0.2938140869140625,0.08886118289107163,0.0035906314849853517,0.0017389371688628387,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.6808510638297909,0.6666666666666698,0.883977900552487,0.6666666666666701,0.6666666666666681,0.7129867048575818,0.08569604480789317,68,0.6743940990516119,0.666666666666645,0.8606964758555503,0.6666666666666454,0.6666666666666662,0.7070181149814238,0.07689744229770706
8,0.28304300308227537,0.032570923147611196,0.0033908367156982424,0.0004883829957038617,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,93,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
9,0.4250630855560303,0.08036126444234697,0.0053864002227783205,0.002325849800179296,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,93,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
10,0.58423752784729,0.0939424350774551,0.004786777496337891,0.0007459199101549769,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.6666666666666704,0.6666666666666698,0.6666666666666696,0.6666666666666701,0.6666666666666681,0.6666666666666695,8.12421408099095e-16,93,0.6666666666666451,0.666666666666645,0.666666666666645,0.6666666666666454,0.6666666666666662,0.6666666666666493,8.428194309863964e-15
