,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
43,0.24240498542785643,0.12293170970288828,0.0031239986419677734,0.006247997283935547,0.1,"(25,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 13}",0.5723779557589627,0.571186117467582,0.6083333333333333,0.5,0.5051855895196506,0.5514450845160551,0.042068720381026194,27,0.5941925381263616,0.562808164201353,0.607339682949203,0.49999999999999983,0.5272046751808792,0.5583090120915595,0.040197754068840005
44,0.23874435424804688,0.11989546857487704,0.0031299591064453125,0.006259918212890625,0.1,"(25,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 14}",0.5723779557589627,0.571186117467582,0.6083333333333333,0.5,0.5051855895196506,0.5514450845160551,0.042068720381026194,27,0.5941925381263616,0.562808164201353,0.607339682949203,0.49999999999999983,0.5272046751808792,0.5583090120915595,0.040197754068840005
45,0.2504638671875,0.12520191905311426,0.0013014793395996094,0.002602958679199219,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 15}",0.5723779557589627,0.571186117467582,0.6083333333333333,0.5,0.5051855895196506,0.5514450845160551,0.042068720381026194,27,0.5941925381263616,0.562808164201353,0.607339682949203,0.49999999999999983,0.5272046751808792,0.5583090120915595,0.040197754068840005
46,0.2477022647857666,0.13206313858191637,0.0013013839721679687,0.0026027679443359373,0.1,"(25,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 16}",0.5723779557589627,0.571186117467582,0.6083333333333333,0.5,0.5051855895196506,0.5514450845160551,0.042068720381026194,27,0.5941925381263616,0.562808164201353,0.607339682949203,0.49999999999999983,0.5272046751808792,0.5583090120915595,0.040197754068840005
47,0.2546886920928955,0.12962470586401428,0.00040283203125,0.0008056640624999998,0.1,"(25,)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 17}",0.5723779557589627,0.571186117467582,0.6083333333333333,0.5,0.5051855895196506,0.5514450845160551,0.042068720381026194,27,0.5941925381263616,0.562808164201353,0.607339682949203,0.49999999999999983,0.5272046751808792,0.5583090120915595,0.040197754068840005
48,0.04321928024291992,0.007785209549367372,0.003124237060546875,0.00624847412109375,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.5,0.5,0.49999999999999994,0.5,0.5,0.5,2.483258240809192e-17,45,0.5,0.49999999999999994,0.49999999999999994,0.49999999999999983,0.49999999999999983,0.4999999999999999,7.021666937153402e-17
49,0.04764699935913086,0.005740563555437862,0.0,0.0,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 3}",0.5,0.5,0.49999999999999994,0.5,0.5,0.5,2.483258240809192e-17,45,0.5,0.49999999999999994,0.49999999999999994,0.49999999999999983,0.49999999999999983,0.4999999999999999,7.021666937153402e-17
50,0.04816689491271973,0.0102146359246512,0.0031239986419677734,0.006247997283935547,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 4}",0.5,0.5,0.49999999999999994,0.5,0.5,0.5,2.483258240809192e-17,45,0.5,0.49999999999999994,0.49999999999999994,0.49999999999999983,0.49999999999999983,0.4999999999999999,7.021666937153402e-17
51,0.058842134475708005,0.010840854094566072,0.0,0.0,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.5,0.5,0.49999999999999994,0.5,0.5,0.5,2.483258240809192e-17,45,0.5,0.49999999999999994,0.49999999999999994,0.49999999999999983,0.49999999999999983,0.4999999999999999,7.021666937153402e-17
52,0.07082738876342773,0.007365395820192957,0.0,0.0,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 6}",0.5,0.5,0.49999999999999994,0.5,0.5,0.5,2.483258240809192e-17,45,0.5,0.49999999999999994,0.49999999999999994,0.49999999999999983,0.49999999999999983,0.4999999999999999,7.021666937153402e-17
