,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
76,0.30513691902160645,0.04129428899877173,0.0031242847442626955,0.00624856948852539,0.1,"(100, 25, 100)",82,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 82}",1.0,0.990340108673777,1.0,0.9620253164556962,0.9956331877729258,0.9896098177822344,0.014232793023284519,107,1.0,0.9989071038251365,1.0,0.9838536060279895,0.997816593886463,0.9961154607479179,0.006184165208016378
77,0.3238826751708984,0.04997505636748042,0.0031250953674316407,0.006250190734863282,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 55}",0.9861603152004763,0.9956331877729255,1.0,0.9870129870129871,0.9913043478260869,0.9920221249417378,0.005228972549312538,78,0.9945474372955289,1.0,1.0,0.997816593886463,0.9945593035908602,0.9973846669545704,0.002445364800052014
78,0.22364463806152343,0.01211128915991981,0.0013010501861572266,0.002602100372314453,0.1,"(100, 25, 100)",23,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 23}",0.9956709956709955,1.0,1.0,0.9990338164251207,1.0,0.99893956486602,0.0016784238720557144,2,0.9945474372955289,0.9995176073323684,0.9986659660045338,0.9997589780670042,0.997816593886463,0.9980613165171797,0.0018855065647749665
79,0.27440872192382815,0.023533424707987548,0.006254339218139648,0.007659975135684512,0.1,"(100, 25, 100)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 28}",1.0,1.0,1.0,0.9946670266986196,1.0,0.9989347537526952,0.0021321773446116533,4,1.0,1.0,0.9989071038251365,0.9932372495668171,1.0,0.9984288706783907,0.0026300942471494887
80,0.132781982421875,0.01609314996403105,0.004425477981567383,0.0061391406412313835,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.9281118436730461,0.9237689620519669,0.9392908006855418,0.8883612620428292,0.9237481820070641,0.9206677962519237,0.017111017211786653,313,0.9102729537341991,0.9299527557489544,0.922017106462576,0.9535810792187305,0.932120161181152,0.9295888112691223,0.014230967467563502
81,0.22364425659179688,0.030186832788193924,0.006248617172241211,0.0076529618383342725,0.01,"(50, 50)",34,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 34}",1.0,0.9743589743589737,0.9743589743589737,0.9785407725321889,0.982758620689655,0.9820100120273914,0.009528349983750486,158,0.9945474372955289,0.9661733615221945,0.9628782646743556,0.9857352938117653,0.9978165938864633,0.9814301902380616,0.01439482598895797
82,0.26816678047180176,0.027030933709119426,0.0,0.0,0.01,"(50, 50)",66,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 66}",0.981941960422315,1.0,0.9913043478260867,0.978540772532189,0.9903382454253692,0.9884255355343986,0.007558519151912562,115,0.9921419012883421,1.0,0.9989071038251364,0.9956427015250551,1.0,0.9973383413277066,0.0030498541923173255
83,0.17158026695251466,0.030259982266685394,0.0,0.0,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.9716798074325147,0.9714625445897733,0.9756437367831812,0.9502173699865981,0.9110413800565745,0.9560299633529012,0.02418098840221773,288,0.9701088132331398,0.9731843783726646,0.9777865860365094,0.9622062050152733,0.9324048611727203,0.9631381687660614,0.01618330678406041
84,0.21114583015441896,0.017818164359543382,0.0,0.0,0.01,"(50, 50)",39,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 39}",0.9654233552391669,0.9956331877729255,0.9870129870129867,1.0,0.9785407725321885,0.9853132756325718,0.01238563127829502,145,0.9549738219895284,0.9902491874322846,0.9967284623773169,0.9989071038251368,0.9956427015250551,0.9873002554298644,0.016412805498715714
85,0.22364501953125,0.01956026082812028,0.0,0.0,0.01,"(50, 50)",71,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 71}",0.9913793103448272,1.0,1.0,1.0,0.9956331877729256,0.9974003342070511,0.0034557444625085802,16,0.9945474372955289,0.993237133332948,1.0,1.0,1.0,0.9975569141256955,0.0030207106003845583
