,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.10332312583923339,0.06658644694127208,0.0013985633850097656,0.0004920347678426753,relu,10.0,"(12,)",0.128,"{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'NN__learning_rate_init': 0.128}",0.5444221967963387,0.5916571319603355,0.6015064836003051,0.5631655558109248,0.619780893281238,0.5841021542896789,0.027001599786015306,1,0.5519095430569889,0.6217230678821235,0.6184371775025799,0.5698634337475897,0.5873932740583776,0.589865299249532,0.0271222956602349
